country,mae_baseline,mae_climate_adjusted,mse_baseline,mse_climate_adjusted,rmse_baseline,rmse_climate_adjusted,sse_baseline,sse_climate_adjusted,mae_improvement,mae_improvement_pct,mse_improvement,mse_improvement_pct,rmse_improvement,rmse_improvement_pct,sse_improvement,sse_improvement_pct
ES,0.04751018707738622,0.04225514010239643,0.004630626978668688,0.0038143305386553012,0.0680487103380269,0.06176026666599895,6.112427611842668,5.034916311024998,0.00525504697498979,11.060884619187437,0.000816296440013387,17.62820550594368,0.006288443672027945,9.241091625088218,1.0775113008176707,17.628205505943672
FR,0.03733826536395775,0.0317484027007685,0.002515605102349318,0.0018822234056457775,0.05015580826135013,0.04338459871481788,3.3205987351010995,2.4845348954524265,0.005589862663189248,14.970868648293143,0.0006333816967035405,25.178105105289646,0.00677120954653225,13.500349772550905,0.836063839648673,25.17810510528964
IT,0.035767600807450076,0.03178222102671938,0.0022738985354976075,0.001852786591901768,0.04768541218756117,0.043044007618967914,3.0015460668568417,2.4456783013103336,0.003985379780730693,11.142429715052549,0.00042111194359583954,18.519381450926776,0.0046414045685932576,9.733384604786904,0.5558677655465081,18.519381450926776
