country,year,age,age_num,a_xr,b_x,k_t_projection,lambda_xr,C_tr,log_mx_projected_baseline,mx_projected_baseline,climate_component,log_mx_projected_climate_adjusted,mx_projected_climate_adjusted,absolute_mx_impact,relative_mx_impact,relative_mx_impact_pct,k_projection_method
ES,2059,26,26.0,-8.080754308309267,0.0202284189979484,-62.042121834067984,0.0,5.81017578130102,-9.335768344290557,8.821192991504396e-05,0.0,-9.335768344290557,8.821192991504396e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2060,26,26.0,-8.080754308309267,0.0202284189979484,-63.417778637483934,0.0,5.413583793938718,-9.363595706507432,8.579106396319369e-05,0.0,-9.363595706507432,8.579106396319369e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2030,26,26.0,-7.598603886727846,0.0202284189979484,-22.148074535000887,0.0096637911217113,1.869825023095513,-8.046624418419634,0.000320180897111899,0.018069598457344044,-8.02855481996229,0.000326019024818207,5.8381277063079655e-06,0.018233841428296094,1.8233841428296094,linear_extrapolation_selected_calibration_years
FR,2031,26,26.0,-7.598603886727846,0.0202284189979484,-23.523731338416837,0.0096637911217113,1.7663238593921933,-8.074451780636512,0.0003113939333418327,0.017069384830461116,-8.05738239580605,0.0003167548599189048,5.360926577072057e-06,0.017215899229440446,1.7215899229440446,linear_extrapolation_selected_calibration_years
FR,2032,26,26.0,-7.598603886727846,0.0202284189979484,-24.899388141832787,0.0096637911217113,1.9708802173609947,-8.102279142853387,0.00030284811678883363,0.01904617474648962,-8.083232968106898,0.00030867149544851614,5.823378659682509e-06,0.019228710158178064,1.9228710158178064,linear_extrapolation_selected_calibration_years
FR,2033,26,26.0,-7.598603886727846,0.0202284189979484,-26.275044945249192,0.0096637911217113,2.5337370626119395,-8.130106505070273,0.0002945368294695058,0.024485505730420132,-8.105620999339854,0.0003018377310676993,7.300901598193471e-06,0.02478773744982332,2.478773744982332,linear_extrapolation_selected_calibration_years
FR,2034,26,26.0,-7.598603886727846,0.0202284189979484,-27.650701748665142,0.0096637911217113,1.583935690807518,-8.157933867287149,0.00028645363502273003,0.015306823666187347,-8.142627043620962,0.0002908720600600365,4.418425037306468e-06,0.015424573114444451,1.542457311444445,linear_extrapolation_selected_calibration_years
FR,2035,26,26.0,-7.598603886727846,0.0202284189979484,-29.026358552081092,0.0096637911217113,-0.5366591801064159,-8.185761229504024,0.0002785922737252486,-0.005186162220097248,-8.190947391724121,0.0002771511890797989,-1.4410846454496955e-06,-0.005172737298776986,-0.5172737298776986,linear_extrapolation_selected_calibration_years
FR,2036,26,26.0,-7.598603886727846,0.0202284189979484,-30.402015355497497,0.0096637911217113,2.8379059062815783,-8.21358859172091,0.00027094665764407,0.027424929901375978,-8.186163661819535,0.0002784801817476798,7.533524103609792e-06,0.027804454829283065,2.7804454829283065,linear_extrapolation_selected_calibration_years
FR,2037,26,26.0,-7.598603886727846,0.0202284189979484,-31.777672158913447,0.0096637911217113,0.2308650717739958,-8.241415953937786,0.0002635108659219086,0.0022310318309227825,-8.239184922106864,0.0002640994233526265,5.885574307178923e-07,0.0022335224342979743,0.22335224342979743,linear_extrapolation_selected_calibration_years
FR,2038,26,26.0,-7.598603886727846,0.0202284189979484,-33.1533289623294,0.0096637911217113,4.994053317969188,-8.269243316154663,0.00025627914019198355,0.048261488115543504,-8.22098182803912,0.0002689508717237402,1.2671731531756626e-05,0.049445036854205204,4.94450368542052,linear_extrapolation_selected_calibration_years
FR,2039,26,26.0,-7.598603886727846,0.0202284189979484,-34.5289857657458,0.0096637911217113,2.1782796967944247,-8.297070678371547,0.0002492458801186811,0.021050439994485946,-8.276020238377061,0.00025454822814442057,5.302348025739464e-06,0.021273563371297044,2.1273563371297044,linear_extrapolation_selected_calibration_years
FR,2040,26,26.0,-7.598603886727846,0.0202284189979484,-35.90464256916175,0.0096637911217113,2.067799254777348,-8.324898040588424,0.00024240563906059034,0.01998278007979858,-8.304915260508626,0.00024729829930601104,4.892660245420694e-06,0.020183772392348365,2.0183772392348365,linear_extrapolation_selected_calibration_years
FR,2041,26,26.0,-7.598603886727846,0.0202284189979484,-37.280299372578156,0.0096637911217113,1.5617100867211715,-8.352725402805309,0.00023575311985254619,0.015092040070743043,-8.337633362734566,0.00023933809966812962,3.58497981558343e-06,0.01520649999383128,1.520649999383128,linear_extrapolation_selected_calibration_years
FR,2042,26,26.0,-7.598603886727846,0.0202284189979484,-38.655956175994106,0.0096637911217113,4.162689287635892,-8.380552765022186,0.00022928317070345486,0.040227359780298476,-8.340325405241888,0.00023869465780521456,9.411487101759693e-06,0.0410474396044187,4.10474396044187,linear_extrapolation_selected_calibration_years
FR,2043,26,26.0,-7.598603886727846,0.0202284189979484,-40.031612979410056,0.0096637911217113,3.688073630140536,-8.408380127239061,0.00022299078120667314,0.035640773203169676,-8.372739354035891,0.0002310816714112243,8.090890204551172e-06,0.03628351881081726,3.628351881081726,linear_extrapolation_selected_calibration_years
FR,2044,26,26.0,-7.598603886727846,0.0202284189979484,-41.40726978282646,0.0096637911217113,2.900997022908576,-8.436207489455947,0.0002168710784598923,0.02803462927409481,-8.408172860181853,0.00022303700463981036,6.165926179918057e-06,0.028431297634084363,2.8431297634084363,linear_extrapolation_selected_calibration_years
FR,2045,26,26.0,-7.598603886727846,0.0202284189979484,-42.78292658624241,0.0096637911217113,3.383513856818257,-8.464034851672823,0.0002109193232915127,0.03269757116970743,-8.431337280503115,0.00021792986208379265,7.010538792279945e-06,0.03323801102182866,3.323801102182866,linear_extrapolation_selected_calibration_years
FR,2046,26,26.0,-7.598603886727846,0.0202284189979484,-44.15858338965836,0.0096637911217113,3.555706643019639,-8.4918622138897,0.0002051309065905572,0.03436160628822308,-8.457500607601476,0.00021230203419480206,7.171127604244868e-06,0.03495878667644403,3.495878667644403,linear_extrapolation_selected_calibration_years
FR,2047,26,26.0,-7.598603886727846,0.0202284189979484,-45.534240193074766,0.0096637911217113,2.428984548597929,-8.519689576106584,0.0001995013457373293,0.023473199315514597,-8.49621637679107,0.0002042396748991914,4.738329161862109e-06,0.023750863155082458,2.375086315508246,linear_extrapolation_selected_calibration_years
FR,2048,26,26.0,-7.598603886727846,0.0202284189979484,-46.909896996490716,0.0096637911217113,0.9955594430265148,-8.547516938323461,0.00019402628113202047,0.00962087850665548,-8.537896059816806,0.00019590199293942435,1.875711807403877e-06,0.00966730793612225,0.9667307936122249,linear_extrapolation_selected_calibration_years
FR,2049,26,26.0,-7.598603886727846,0.0202284189979484,-48.285553799906666,0.0096637911217113,0.0822692191937664,-8.575344300540337,0.00018870147281857565,0.0007950325500348406,-8.574549267990301,0.000188851556284421,1.5008346584535e-07,0.0007953486721836711,0.07953486721836711,linear_extrapolation_selected_calibration_years
FR,2050,26,26.0,-7.598603886727846,0.0202284189979484,-49.66121060332307,0.0096637911217113,0.6883521782072958,-8.603171662757223,0.00018352279720122296,0.0066520916683703,-8.596519571088853,0.000184747677161556,1.2248799603330348e-06,0.0066742659713823205,0.667426597138232,linear_extrapolation_selected_calibration_years
FR,2051,26,26.0,-7.598603886727846,0.0202284189979484,-51.03686740673902,0.0096637911217113,3.7794832713671664,-8.630999024974098,0.00017848624385111885,0.0365241368824944,-8.594474888091604,0.00018512581404912128,6.6395701980024365e-06,0.037199338474178,3.7199338474178,linear_extrapolation_selected_calibration_years
FR,2052,26,26.0,-7.598603886727846,0.0202284189979484,-52.41252421015497,0.0096637911217113,1.8411007225261815,-8.658826387190974,0.0001735879124006114,0.017792012816524774,-8.641034374374449,0.000176704029559425,3.1161171588136043e-06,0.017951233560676405,1.7951233560676405,linear_extrapolation_selected_calibration_years
FR,2053,26,26.0,-7.598603886727846,0.0202284189979484,-53.788181013571375,0.0096637911217113,3.146396310013909,-8.68665374940786,0.00016882400952275475,0.03040611672609761,-8.656247632681762,0.0001740361306865355,5.212121163780767e-06,0.030873103763586762,3.0873103763586762,linear_extrapolation_selected_calibration_years
FR,2054,26,26.0,-7.598603886727846,0.0202284189979484,-55.163837816987325,0.0096637911217113,2.720823004035962,-8.714481111624735,0.00016419084599371623,0.0262934651901506,-8.688187646434585,0.0001685652493829476,4.3744033892313835e-06,0.026642188014542434,2.6642188014542434,linear_extrapolation_selected_calibration_years
FR,2055,26,26.0,-7.598603886727846,0.0202284189979484,-56.539494620403275,0.0096637911217113,3.6829556944506816,-8.742308473841613,0.00015968483383578568,0.035591314541688575,-8.706717159299924,0.0001654705773524113,5.785743516625614e-06,0.03623226688249859,3.6232266882498587,linear_extrapolation_selected_calibration_years
FR,2056,26,26.0,-7.598603886727846,0.0202284189979484,-57.91515142381968,0.0096637911217113,3.8599010664346376,-8.770135836058497,0.0001553024835388094,0.03730127765649503,-8.732834558402002,0.0001612048633951094,5.902379856299991e-06,0.0380057016591433,3.80057016591433,linear_extrapolation_selected_calibration_years
FR,2057,26,26.0,-7.598603886727846,0.0202284189979484,-59.29080822723563,0.0096637911217113,0.6348681429817581,-8.797963198275374,0.00015104040135787306,0.006135233123604454,-8.79182796515177,0.00015196991791600873,9.295165581356662e-07,0.006154092214925244,0.6154092214925244,linear_extrapolation_selected_calibration_years
FR,2058,26,26.0,-7.598603886727846,0.0202284189979484,-60.666465030652034,0.0096637911217113,0.9032877204121696,-8.825790560492258,0.00014689528668513727,0.008729183852869964,-8.817061376639389,0.00014818317558127071,1.287888896133447e-06,0.008767394279259433,0.8767394279259433,linear_extrapolation_selected_calibration_years
FR,2059,26,26.0,-7.598603886727846,0.0202284189979484,-62.042121834067984,0.0096637911217113,3.45540106678024,-8.853617922709136,0.0001428639294938158,0.033392274151102644,-8.820225648558033,0.00014771502478878442,4.85109529496861e-06,0.03395605393297396,3.395605393297396,linear_extrapolation_selected_calibration_years
FR,2060,26,26.0,-7.598603886727846,0.0202284189979484,-63.417778637483934,0.0096637911217113,4.520379565087179,-8.881445284926011,0.00013894320785228496,0.04368400390785467,-8.837761281018157,0.00014514732730152267,6.204119449237716e-06,0.04465219671503129,4.465219671503129,linear_extrapolation_selected_calibration_years
IT,2030,26,26.0,-7.977270622743386,0.0202284189979484,-22.148074535000887,0.0061271225329551,2.495873296736202,-8.425291154435175,0.0002192514848267176,0.015292521515833312,-8.409998632919342,0.0002226301612720684,3.378676445350804e-06,0.015410050463380509,1.541005046338051,linear_extrapolation_selected_calibration_years
IT,2031,26,26.0,-7.977270622743386,0.0202284189979484,-23.523731338416837,0.0061271225329551,2.1346002813848566,-8.45311851665205,0.00021323440238649885,0.013078957482925452,-8.440039559169126,0.00021604160368609389,2.807201299595037e-06,0.013164861148938112,1.3164861148938112,linear_extrapolation_selected_calibration_years
IT,2032,26,26.0,-7.977270622743386,0.0202284189979484,-24.899388141832787,0.0061271225329551,1.6346362833749382,-8.480945878868926,0.00020738245123887319,0.01001561680505256,-8.470930262063874,0.00020946995074999032,2.0874995111171298e-06,0.010065940963889242,1.0065940963889242,linear_extrapolation_selected_calibration_years
IT,2033,26,26.0,-7.977270622743386,0.0202284189979484,-26.275044945249192,0.0061271225329551,2.796965534256325,-8.508773241085812,0.0002016910995623013,0.01713735054884073,-8.49163589053697,0.0002051773377591158,3.4862381968145135e-06,0.017285037388264257,1.7285037388264257,linear_extrapolation_selected_calibration_years
IT,2034,26,26.0,-7.977270622743386,0.0202284189979484,-27.650701748665142,0.0061271225329551,4.285348631878761,-8.536600603302688,0.00019615593990541743,0.026256856163952666,-8.510343747138736,0.00020137459107392178,5.2186511685043476e-06,0.026604604331740722,2.660460433174072,linear_extrapolation_selected_calibration_years
IT,2035,26,26.0,-7.977270622743386,0.0202284189979484,-29.026358552081092,0.0061271225329551,1.1530699202280763,-8.564427965519565,0.00019077268577383246,0.007065000690302186,-8.557362964829263,0.0001921252672991357,1.3525815253032363e-06,0.007090016685652678,0.7090016685652678,linear_extrapolation_selected_calibration_years
IT,2036,26,26.0,-7.977270622743386,0.0202284189979484,-30.402015355497497,0.0061271225329551,3.644389684961992,-8.59225532773645,0.0001855371683106295,0.022329622157599757,-8.56992570557885,0.0001897267449269579,4.1895766163283985e-06,0.02258079421215564,2.258079421215564,linear_extrapolation_selected_calibration_years
IT,2037,26,26.0,-7.977270622743386,0.0202284189979484,-31.777672158913447,0.0061271225329551,4.767634925157617,-8.620082689953326,0.00018044533306795285,0.02921188337883694,-8.59087080657449,0.00018579422635657503,5.34889328862218e-06,0.02964273554588348,2.964273554588348,linear_extrapolation_selected_calibration_years
IT,2038,26,26.0,-7.977270622743386,0.0202284189979484,-33.1533289623294,0.0061271225329551,5.510431749202038,-8.647910052170202,0.00017549323686718725,0.03376309053684699,-8.614146961633354,0.00018151959264404332,6.026355776856068e-06,0.03433953287565594,3.4339532875655943,linear_extrapolation_selected_calibration_years
IT,2039,26,26.0,-7.977270622743386,0.0202284189979484,-34.5289857657458,0.0061271225329551,4.584573397715322,-8.675737414387088,0.0001706770447453156,0.02809024296912807,-8.64764717141796,0.00017553937672568293,4.8623319803673315e-06,0.028488494089072836,2.8488494089072836,linear_extrapolation_selected_calibration_years
IT,2040,26,26.0,-7.977270622743386,0.0202284189979484,-35.90464256916175,0.0061271225329551,3.851363765529417,-8.703564776603963,0.00016599302698508414,0.02359777771038209,-8.679966998893581,0.00016995667626484084,3.963649279756698e-06,0.023878408338880774,2.3878408338880774,linear_extrapolation_selected_calibration_years
IT,2041,26,26.0,-7.977270622743386,0.0202284189979484,-37.280299372578156,0.0061271225329551,3.7811376342905216,-8.73139213882085,0.00016143755622665133,0.023167493599265995,-8.708224645221584,0.000165221320709247,3.7837644825956774e-06,0.02343794449714931,2.343794449714931,linear_extrapolation_selected_calibration_years
IT,2042,26,26.0,-7.977270622743386,0.0202284189979484,-38.655956175994106,0.0061271225329551,2.063712368906586,-8.759219501037725,0.00015700710465853113,0.01264461855706569,-8.74657488248066,0.00015900500432762868,1.9978996690975497e-06,0.012724899764521513,1.2724899764521513,linear_extrapolation_selected_calibration_years
IT,2043,26,26.0,-7.977270622743386,0.0202284189979484,-40.031612979410056,0.0061271225329551,2.8572831000607963,-8.787046863254602,0.00015269824128560054,0.017506923665414308,-8.769539939589189,0.00015539505531928427,2.6968140336837247e-06,0.017661068071109787,1.7661068071109787,linear_extrapolation_selected_calibration_years
IT,2044,26,26.0,-7.977270622743386,0.0202284189979484,-41.40726978282646,0.0061271225329551,2.859185427227394,-8.814874225471486,0.00014850762927210234,0.01751857945706182,-8.797355646014424,0.0001511321941768567,2.6245649047543565e-06,0.017672929785617297,1.7672929785617297,linear_extrapolation_selected_calibration_years
IT,2045,26,26.0,-7.977270622743386,0.0202284189979484,-42.78292658624241,0.0061271225329551,2.2643530086653723,-8.842701587688364,0.000144432023357561,0.013873968341958276,-8.828827619346406,0.00014644983382974152,2.0178104721805157e-06,0.013970658481915477,1.3970658481915477,linear_extrapolation_selected_calibration_years
IT,2046,26,26.0,-7.977270622743386,0.0202284189979484,-44.15858338965836,0.0061271225329551,4.775249337091543,-8.870528949905239,0.00014046826734360793,0.029258537813772495,-8.841270412091466,0.00014463887893281864,4.170611589210708e-06,0.029690774066492454,2.9690774066492454,linear_extrapolation_selected_calibration_years
IT,2047,26,26.0,-7.977270622743386,0.0202284189979484,-45.534240193074766,0.0061271225329551,4.04045086812966,-8.898356312122125,0.0001366132916497854,0.024756337557415232,-8.87359997456471,0.00014003754754480098,3.424255895015572e-06,0.025065320172460437,2.5065320172460437,linear_extrapolation_selected_calibration_years
IT,2048,26,26.0,-7.977270622743386,0.0202284189979484,-46.909896996490716,0.0061271225329551,3.980001894749367,-8.926183674339,0.00013286411093643209,0.02438595929052284,-8.901797715048477,0.00013614395831388376,3.279847377451675e-06,0.024685728556305797,2.4685728556305797,linear_extrapolation_selected_calibration_years
IT,2049,26,26.0,-7.977270622743386,0.0202284189979484,-48.285553799906666,0.0061271225329551,2.620547377369998,-8.954011036555878,0.00012921782179279063,0.016056414884560107,-8.937954621671318,0.00013130934298182206,2.0915211890314307e-06,0.016186011805595424,1.6186011805595424,linear_extrapolation_selected_calibration_years
IT,2050,26,26.0,-7.977270622743386,0.0202284189979484,-49.66121060332307,0.0061271225329551,3.9371446244148633,-8.981838398772762,0.00012567160048857707,0.024123367543755353,-8.957715031229007,0.00012874008498269207,3.0684844941149985e-06,0.024416689866171515,2.4416689866171515,linear_extrapolation_selected_calibration_years
IT,2051,26,26.0,-7.977270622743386,0.0202284189979484,-51.03686740673902,0.0061271225329551,4.407943101948051,-9.00966576098964,0.00012222270078725153,0.027008007503929905,-8.982657753485709,0.00012556867304323519,3.3459722559836514e-06,0.027376029448145323,2.7376029448145323,linear_extrapolation_selected_calibration_years
IT,2052,26,26.0,-7.977270622743386,0.0202284189979484,-52.41252421015497,0.0061271225329551,3.6588612303116506,-9.037493123206515,0.00011886845181929441,0.022418291089198333,-9.015074832117316,0.00012156337428480051,2.6949224655061063e-06,0.022671469378628517,2.2671469378628517,linear_extrapolation_selected_calibration_years
IT,2053,26,26.0,-7.977270622743386,0.0202284189979484,-53.788181013571375,0.0061271225329551,4.552768215210977,-9.0653204854234,0.00011560625601385476,0.027895368718740952,-9.037425116704659,0.0001188765359217663,3.2702799079115336e-06,0.028288087692413644,2.8288087692413644,linear_extrapolation_selected_calibration_years
IT,2054,26,26.0,-7.977270622743386,0.0202284189979484,-55.163837816987325,0.0061271225329551,3.774825883732602,-9.093147847640276,0.00011243358708716464,0.023128820730200172,-9.070019026910076,0.00011506434930636849,2.6307622192038577e-06,0.023398365980837665,2.3398365980837665,linear_extrapolation_selected_calibration_years
IT,2055,26,26.0,-7.977270622743386,0.0202284189979484,-56.539494620403275,0.0061271225329551,3.503224955380588,-9.120975209857153,0.00010934798808614667,0.021464688562123024,-9.09951052129503,0.00011172047990459886,2.3724918184521855e-06,0.02169671212041946,2.169671212041946,linear_extrapolation_selected_calibration_years
IT,2056,26,26.0,-7.977270622743386,0.0202284189979484,-57.91515142381968,0.0061271225329551,4.152606288438156,-9.148802572074038,0.00010634706948572481,0.025443527560380468,-9.123359044513657,0.00010908763100993215,2.7405615242073446e-06,0.025769976901669267,2.5769976901669267,linear_extrapolation_selected_calibration_years
IT,2057,26,26.0,-7.977270622743386,0.0202284189979484,-59.29080822723563,0.0061271225329551,4.16369999026402,-9.176629934290915,0.00010342850733834846,0.02551150003081161,-9.151118434260104,0.0001061010692901253,2.6725619517768505e-06,0.0258397033908071,2.58397033908071,linear_extrapolation_selected_calibration_years
IT,2058,26,26.0,-7.977270622743386,0.0202284189979484,-60.666465030652034,0.0061271225329551,4.14045077183339,-9.2044572965078,0.00010059004147429437,0.025369049220691695,-9.179088247287108,0.00010317455996353771,2.584518489243335e-06,0.02569358210180095,2.569358210180095,linear_extrapolation_selected_calibration_years
IT,2059,26,26.0,-7.977270622743386,0.0202284189979484,-62.042121834067984,0.0061271225329551,4.266570529079909,-9.232284658724677,9.782947375136995e-05,0.026141800427167676,-9.20614285829751,0.0001004206335578244,2.5911598064544492e-06,0.026486494377346625,2.6486494377346625,linear_extrapolation_selected_calibration_years
IT,2060,26,26.0,-7.977270622743386,0.0202284189979484,-63.417778637483934,0.0061271225329551,4.856649627661132,-9.260112020941552,9.514466635264042e-05,0.029757287368310518,-9.230354733573241,9.80184596189457e-05,2.873793266305275e-06,0.030204459971029385,3.0204459971029385,linear_extrapolation_selected_calibration_years
ES,2030,27,27.0,-8.03269252567724,0.0218448824596299,-22.148074535000887,0.0,3.3356493148354733,-8.516514610601456,0.00020013576222056577,0.0,-8.516514610601456,0.00020013576222056577,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2031,27,27.0,-8.03269252567724,0.0218448824596299,-23.523731338416837,0.0,3.1768723982451736,-8.546565671776868,0.00019421093965823563,0.0,-8.546565671776868,0.00019421093965823563,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2032,27,27.0,-8.03269252567724,0.0218448824596299,-24.899388141832787,0.0,3.509483966110703,-8.57661673295228,0.00018846151564539816,0.0,-8.57661673295228,0.00018846151564539816,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2033,27,27.0,-8.03269252567724,0.0218448824596299,-26.275044945249192,0.0,3.4856777973581137,-8.6066677941277,0.00018288229768036236,0.0,-8.6066677941277,0.00018288229768036236,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2034,27,27.0,-8.03269252567724,0.0218448824596299,-27.650701748665142,0.0,4.777604081491072,-8.636718855303112,0.00017746824698035185,0.0,-8.636718855303112,0.00017746824698035185,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2035,27,27.0,-8.03269252567724,0.0218448824596299,-29.026358552081092,0.0,1.3399618528623516,-8.666769916478524,0.0001722144739307978,0.0,-8.666769916478524,0.0001722144739307978,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2036,27,27.0,-8.03269252567724,0.0218448824596299,-30.402015355497497,0.0,5.565286479249426,-8.696820977653946,0.00016711623366936536,0.0,-8.696820977653946,0.00016711623366936536,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2037,27,27.0,-8.03269252567724,0.0218448824596299,-31.777672158913447,0.0,3.0401353448249377,-8.726872038829358,0.0001621689218007115,0.0,-8.726872038829358,0.0001621689218007115,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2038,27,27.0,-8.03269252567724,0.0218448824596299,-33.1533289623294,0.0,4.222654144441529,-8.75692310000477,0.0001573680702380872,0.0,-8.75692310000477,0.0001573680702380872,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2039,27,27.0,-8.03269252567724,0.0218448824596299,-34.5289857657458,0.0,2.904966961119253,-8.78697416118019,0.00015270934316806117,0.0,-8.78697416118019,0.00015270934316806117,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2040,27,27.0,-8.03269252567724,0.0218448824596299,-35.90464256916175,0.0,3.4122499895695406,-8.817025222355602,0.00014818853313470186,0.0,-8.817025222355602,0.00014818853313470186,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2041,27,27.0,-8.03269252567724,0.0218448824596299,-37.280299372578156,0.0,3.439249019301851,-8.847076283531024,0.00014380155723967027,0.0,-8.847076283531024,0.00014380155723967027,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2042,27,27.0,-8.03269252567724,0.0218448824596299,-38.655956175994106,0.0,3.921397286131432,-8.877127344706436,0.00013954445345482628,0.0,-8.877127344706436,0.00013954445345482628,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2043,27,27.0,-8.03269252567724,0.0218448824596299,-40.031612979410056,0.0,6.185846348680264,-8.907178405881847,0.00013541337704397468,0.0,-8.907178405881847,0.00013541337704397468,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2044,27,27.0,-8.03269252567724,0.0218448824596299,-41.40726978282646,0.0,4.701668919269364,-8.937229467057268,0.0001314045970905574,0.0,-8.937229467057268,0.0001314045970905574,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2045,27,27.0,-8.03269252567724,0.0218448824596299,-42.78292658624241,0.0,4.161730793855499,-8.96728052823268,0.00012751449312813808,0.0,-8.96728052823268,0.00012751449312813808,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2046,27,27.0,-8.03269252567724,0.0218448824596299,-44.15858338965836,0.0,4.948003763161143,-8.997331589408091,0.00012373955187062777,0.0,-8.997331589408091,0.00012373955187062777,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2047,27,27.0,-8.03269252567724,0.0218448824596299,-45.534240193074766,0.0,5.121837052094335,-9.027382650583514,0.00012007636403931956,0.0,-9.027382650583514,0.00012007636403931956,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2048,27,27.0,-8.03269252567724,0.0218448824596299,-46.909896996490716,0.0,3.5502614490107827,-9.057433711758925,0.00011652162128385602,0.0,-9.057433711758925,0.00011652162128385602,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2049,27,27.0,-8.03269252567724,0.0218448824596299,-48.285553799906666,0.0,2.308674310626205,-9.087484772934337,0.0001130721131943371,0.0,-9.087484772934337,0.0001130721131943371,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2050,27,27.0,-8.03269252567724,0.0218448824596299,-49.66121060332307,0.0,2.4320554423640237,-9.117535834109757,0.00010972472440189313,0.0,-9.117535834109757,0.00010972472440189313,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2051,27,27.0,-8.03269252567724,0.0218448824596299,-51.03686740673902,0.0,4.280968313199963,-9.147586895285169,0.00010647643176509128,0.0,-9.147586895285169,0.00010647643176509128,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2052,27,27.0,-8.03269252567724,0.0218448824596299,-52.41252421015497,0.0,3.3621413263603674,-9.17763795646058,0.00010332430163962691,0.0,-9.17763795646058,0.00010332430163962691,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2053,27,27.0,-8.03269252567724,0.0218448824596299,-53.788181013571375,0.0,4.9717933202879125,-9.207689017636003,0.00010026548722885203,0.0,-9.207689017636003,0.00010026548722885203,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2054,27,27.0,-8.03269252567724,0.0218448824596299,-55.163837816987325,0.0,4.196038658674471,-9.237740078811415,9.729722601273899e-05,0.0,-9.237740078811415,9.729722601273899e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2055,27,27.0,-8.03269252567724,0.0218448824596299,-56.539494620403275,0.0,5.279599019066152,-9.267791139986826,9.441683725294755e-05,0.0,-9.267791139986826,9.441683725294755e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2056,27,27.0,-8.03269252567724,0.0218448824596299,-57.91515142381968,0.0,5.32634413169416,-9.297842201162247,9.162171957176186e-05,0.0,-9.297842201162247,9.162171957176186e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2057,27,27.0,-8.03269252567724,0.0218448824596299,-59.29080822723563,0.0,3.878576467702012,-9.327893262337659,8.890934860269935e-05,0.0,-9.327893262337659,8.890934860269935e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2058,27,27.0,-8.03269252567724,0.0218448824596299,-60.666465030652034,0.0,2.985667140263355,-9.357944323513081,8.627727471066306e-05,0.0,-9.357944323513081,8.627727471066306e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2059,27,27.0,-8.03269252567724,0.0218448824596299,-62.042121834067984,0.0,5.81017578130102,-9.387995384688493,8.372312077959935e-05,0.0,-9.387995384688493,8.372312077959935e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
ES,2060,27,27.0,-8.03269252567724,0.0218448824596299,-63.417778637483934,0.0,5.413583793938718,-9.418046445863904,8.124458006563648e-05,0.0,-9.418046445863904,8.124458006563648e-05,0.0,0.0,0.0,linear_extrapolation_selected_calibration_years
FR,2030,27,27.0,-7.610017659896407,0.0218448824596299,-22.148074535000887,0.0266718136542938,1.869825023095513,-8.093839744820624,0.0003054147879356904,0.04987162458213912,-8.043968120238485,0.00032103252363277463,1.561773569708425e-05,0.0511361476719745,5.11361476719745,linear_extrapolation_selected_calibration_years
FR,2031,27,27.0,-7.610017659896407,0.0218448824596299,-23.523731338416837,0.0266718136542938,1.7663238593921933,-8.123890805996036,0.00029637328327728553,0.04711106083084162,-8.076779745165194,0.0003106698624432538,1.429657916596829e-05,0.048238420845081675,4.8238420845081675,linear_extrapolation_selected_calibration_years
